sample_id,source_document_id,document_family_id,doc_type,source_type,manipulation_type,is_tampered,bounding_box,tampered_pixel_count,tampered_area_percentage,original_path,tampered_path,mask_path,width,height,dataset_split,license
syn_doc_family_id_card_016_inst_00_authentic,doc_family_id_card_016_inst_00,doc_family_id_card_016,id_card,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_id_card_016_inst_00.png,data\train\images\syn_doc_family_id_card_016_inst_00_authentic.png,data\train\masks\syn_doc_family_id_card_016_inst_00_authentic.png,900,600,train,MIT
syn_doc_family_id_card_016_inst_00_v1_text_replacement,doc_family_id_card_016_inst_00,doc_family_id_card_016,id_card,synthetic,text_replacement,1,"[117, 279, 307, 297]",3420,0.6333,data\synthetic\originals\doc_family_id_card_016_inst_00.png,data\train\images\syn_doc_family_id_card_016_inst_00_v1_text_replacement.png,data\train\masks\syn_doc_family_id_card_016_inst_00_v1_text_replacement.png,900,600,train,MIT
syn_doc_family_id_card_016_inst_00_v2_number_amount_replacement,doc_family_id_card_016_inst_00,doc_family_id_card_016,id_card,synthetic,number_amount_replacement,1,"[496, 220, 730, 243]",5382,0.9967,data\synthetic\originals\doc_family_id_card_016_inst_00.png,data\train\images\syn_doc_family_id_card_016_inst_00_v2_number_amount_replacement.png,data\train\masks\syn_doc_family_id_card_016_inst_00_v2_number_amount_replacement.png,900,600,train,MIT
syn_doc_family_id_card_016_inst_00_v3_date_replacement,doc_family_id_card_016_inst_00,doc_family_id_card_016,id_card,synthetic,date_replacement,1,"[542, 158, 747, 184]",5330,0.987,data\synthetic\originals\doc_family_id_card_016_inst_00.png,data\train\images\syn_doc_family_id_card_016_inst_00_v3_date_replacement.png,data\train\masks\syn_doc_family_id_card_016_inst_00_v3_date_replacement.png,900,600,train,MIT
syn_doc_family_id_card_016_inst_00_v4_copy_move_intra,doc_family_id_card_016_inst_00,doc_family_id_card_016,id_card,synthetic,copy_move_intra,1,"[388, 278, 618, 321]",9890,1.8315,data\synthetic\originals\doc_family_id_card_016_inst_00.png,data\train\images\syn_doc_family_id_card_016_inst_00_v4_copy_move_intra.png,data\train\masks\syn_doc_family_id_card_016_inst_00_v4_copy_move_intra.png,900,600,train,MIT
syn_doc_family_id_card_017_inst_00_authentic,doc_family_id_card_017_inst_00,doc_family_id_card_017,id_card,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_id_card_017_inst_00.png,data\train\images\syn_doc_family_id_card_017_inst_00_authentic.png,data\train\masks\syn_doc_family_id_card_017_inst_00_authentic.png,900,600,train,MIT
syn_doc_family_id_card_017_inst_00_v1_copy_paste_inter,doc_family_id_card_017_inst_00,doc_family_id_card_017,id_card,synthetic,copy_paste_inter,1,"[468, 142, 666, 180]",7524,1.3933,data\synthetic\originals\doc_family_id_card_017_inst_00.png,data\train\images\syn_doc_family_id_card_017_inst_00_v1_copy_paste_inter.png,data\train\masks\syn_doc_family_id_card_017_inst_00_v1_copy_paste_inter.png,900,600,train,MIT
syn_doc_family_id_card_017_inst_00_v2_signature_manipulation,doc_family_id_card_017_inst_00,doc_family_id_card_017,id_card,synthetic,signature_manipulation,1,"[430, 461, 659, 509]",10992,2.0356,data\synthetic\originals\doc_family_id_card_017_inst_00.png,data\train\images\syn_doc_family_id_card_017_inst_00_v2_signature_manipulation.png,data\train\masks\syn_doc_family_id_card_017_inst_00_v2_signature_manipulation.png,900,600,train,MIT
syn_doc_family_id_card_017_inst_00_v3_photo_replacement,doc_family_id_card_017_inst_00,doc_family_id_card_017,id_card,synthetic,photo_replacement,1,"[141, 303, 350, 443]",29260,5.4185,data\synthetic\originals\doc_family_id_card_017_inst_00.png,data\train\images\syn_doc_family_id_card_017_inst_00_v3_photo_replacement.png,data\train\masks\syn_doc_family_id_card_017_inst_00_v3_photo_replacement.png,900,600,train,MIT
syn_doc_family_id_card_017_inst_00_v4_stamp_seal_manipulation,doc_family_id_card_017_inst_00,doc_family_id_card_017,id_card,synthetic,stamp_seal_manipulation,1,"[410, 295, 557, 442]",3431,0.6354,data\synthetic\originals\doc_family_id_card_017_inst_00.png,data\train\images\syn_doc_family_id_card_017_inst_00_v4_stamp_seal_manipulation.png,data\train\masks\syn_doc_family_id_card_017_inst_00_v4_stamp_seal_manipulation.png,900,600,train,MIT
syn_doc_family_id_card_018_inst_00_authentic,doc_family_id_card_018_inst_00,doc_family_id_card_018,id_card,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_id_card_018_inst_00.png,data\train\images\syn_doc_family_id_card_018_inst_00_authentic.png,data\train\masks\syn_doc_family_id_card_018_inst_00_authentic.png,900,600,train,MIT
syn_doc_family_id_card_018_inst_00_v1_region_removal,doc_family_id_card_018_inst_00,doc_family_id_card_018,id_card,synthetic,region_removal,1,"[93, 490, 378, 542]",14820,2.7444,data\synthetic\originals\doc_family_id_card_018_inst_00.png,data\train\images\syn_doc_family_id_card_018_inst_00_v1_region_removal.png,data\train\masks\syn_doc_family_id_card_018_inst_00_v1_region_removal.png,900,600,train,MIT
syn_doc_family_id_card_018_inst_00_v2_local_inpainting,doc_family_id_card_018_inst_00,doc_family_id_card_018,id_card,synthetic,local_inpainting,1,"[134, 452, 339, 481]",5945,1.1009,data\synthetic\originals\doc_family_id_card_018_inst_00.png,data\train\images\syn_doc_family_id_card_018_inst_00_v2_local_inpainting.png,data\train\masks\syn_doc_family_id_card_018_inst_00_v2_local_inpainting.png,900,600,train,MIT
syn_doc_family_id_card_018_inst_00_v3_text_replacement,doc_family_id_card_018_inst_00,doc_family_id_card_018,id_card,synthetic,text_replacement,1,"[308, 179, 493, 206]",4995,0.925,data\synthetic\originals\doc_family_id_card_018_inst_00.png,data\train\images\syn_doc_family_id_card_018_inst_00_v3_text_replacement.png,data\train\masks\syn_doc_family_id_card_018_inst_00_v3_text_replacement.png,900,600,train,MIT
syn_doc_family_id_card_018_inst_00_v4_number_amount_replacement,doc_family_id_card_018_inst_00,doc_family_id_card_018,id_card,synthetic,number_amount_replacement,1,"[645, 425, 856, 444]",4009,0.7424,data\synthetic\originals\doc_family_id_card_018_inst_00.png,data\train\images\syn_doc_family_id_card_018_inst_00_v4_number_amount_replacement.png,data\train\masks\syn_doc_family_id_card_018_inst_00_v4_number_amount_replacement.png,900,600,train,MIT
syn_doc_family_id_card_019_inst_00_authentic,doc_family_id_card_019_inst_00,doc_family_id_card_019,id_card,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_id_card_019_inst_00.png,data\train\images\syn_doc_family_id_card_019_inst_00_authentic.png,data\train\masks\syn_doc_family_id_card_019_inst_00_authentic.png,900,600,train,MIT
syn_doc_family_id_card_019_inst_00_v1_date_replacement,doc_family_id_card_019_inst_00,doc_family_id_card_019,id_card,synthetic,date_replacement,1,"[502, 166, 650, 195]",4292,0.7948,data\synthetic\originals\doc_family_id_card_019_inst_00.png,data\train\images\syn_doc_family_id_card_019_inst_00_v1_date_replacement.png,data\train\masks\syn_doc_family_id_card_019_inst_00_v1_date_replacement.png,900,600,train,MIT
syn_doc_family_id_card_019_inst_00_v2_copy_move_intra,doc_family_id_card_019_inst_00,doc_family_id_card_019,id_card,synthetic,copy_move_intra,1,"[509, 137, 765, 176]",9984,1.8489,data\synthetic\originals\doc_family_id_card_019_inst_00.png,data\train\images\syn_doc_family_id_card_019_inst_00_v2_copy_move_intra.png,data\train\masks\syn_doc_family_id_card_019_inst_00_v2_copy_move_intra.png,900,600,train,MIT
syn_doc_family_id_card_019_inst_00_v3_copy_paste_inter,doc_family_id_card_019_inst_00,doc_family_id_card_019,id_card,synthetic,copy_paste_inter,1,"[111, 160, 398, 186]",7462,1.3819,data\synthetic\originals\doc_family_id_card_019_inst_00.png,data\train\images\syn_doc_family_id_card_019_inst_00_v3_copy_paste_inter.png,data\train\masks\syn_doc_family_id_card_019_inst_00_v3_copy_paste_inter.png,900,600,train,MIT
syn_doc_family_id_card_019_inst_00_v4_signature_manipulation,doc_family_id_card_019_inst_00,doc_family_id_card_019,id_card,synthetic,signature_manipulation,1,"[210, 457, 550, 487]",10200,1.8889,data\synthetic\originals\doc_family_id_card_019_inst_00.png,data\train\images\syn_doc_family_id_card_019_inst_00_v4_signature_manipulation.png,data\train\masks\syn_doc_family_id_card_019_inst_00_v4_signature_manipulation.png,900,600,train,MIT
syn_doc_family_id_card_020_inst_00_authentic,doc_family_id_card_020_inst_00,doc_family_id_card_020,id_card,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_id_card_020_inst_00.png,data\val\images\syn_doc_family_id_card_020_inst_00_authentic.png,data\val\masks\syn_doc_family_id_card_020_inst_00_authentic.png,900,600,val,MIT
syn_doc_family_id_card_020_inst_00_v1_photo_replacement,doc_family_id_card_020_inst_00,doc_family_id_card_020,id_card,synthetic,photo_replacement,1,"[82, 221, 278, 376]",30380,5.6259,data\synthetic\originals\doc_family_id_card_020_inst_00.png,data\val\images\syn_doc_family_id_card_020_inst_00_v1_photo_replacement.png,data\val\masks\syn_doc_family_id_card_020_inst_00_v1_photo_replacement.png,900,600,val,MIT
syn_doc_family_id_card_020_inst_00_v2_stamp_seal_manipulation,doc_family_id_card_020_inst_00,doc_family_id_card_020,id_card,synthetic,stamp_seal_manipulation,1,"[566, 391, 690, 515]",2681,0.4965,data\synthetic\originals\doc_family_id_card_020_inst_00.png,data\val\images\syn_doc_family_id_card_020_inst_00_v2_stamp_seal_manipulation.png,data\val\masks\syn_doc_family_id_card_020_inst_00_v2_stamp_seal_manipulation.png,900,600,val,MIT
syn_doc_family_id_card_020_inst_00_v3_region_removal,doc_family_id_card_020_inst_00,doc_family_id_card_020,id_card,synthetic,region_removal,1,"[415, 497, 763, 557]",20880,3.8667,data\synthetic\originals\doc_family_id_card_020_inst_00.png,data\val\images\syn_doc_family_id_card_020_inst_00_v3_region_removal.png,data\val\masks\syn_doc_family_id_card_020_inst_00_v3_region_removal.png,900,600,val,MIT
syn_doc_family_id_card_020_inst_00_v4_local_inpainting,doc_family_id_card_020_inst_00,doc_family_id_card_020,id_card,synthetic,local_inpainting,1,"[203, 298, 366, 322]",3912,0.7244,data\synthetic\originals\doc_family_id_card_020_inst_00.png,data\val\images\syn_doc_family_id_card_020_inst_00_v4_local_inpainting.png,data\val\masks\syn_doc_family_id_card_020_inst_00_v4_local_inpainting.png,900,600,val,MIT
syn_doc_family_id_card_021_inst_00_authentic,doc_family_id_card_021_inst_00,doc_family_id_card_021,id_card,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_id_card_021_inst_00.png,data\train\images\syn_doc_family_id_card_021_inst_00_authentic.png,data\train\masks\syn_doc_family_id_card_021_inst_00_authentic.png,900,600,train,MIT
syn_doc_family_id_card_021_inst_00_v1_text_replacement,doc_family_id_card_021_inst_00,doc_family_id_card_021,id_card,synthetic,text_replacement,1,"[545, 221, 770, 240]",4275,0.7917,data\synthetic\originals\doc_family_id_card_021_inst_00.png,data\train\images\syn_doc_family_id_card_021_inst_00_v1_text_replacement.png,data\train\masks\syn_doc_family_id_card_021_inst_00_v1_text_replacement.png,900,600,train,MIT
syn_doc_family_id_card_021_inst_00_v2_number_amount_replacement,doc_family_id_card_021_inst_00,doc_family_id_card_021,id_card,synthetic,number_amount_replacement,1,"[611, 420, 843, 447]",6264,1.16,data\synthetic\originals\doc_family_id_card_021_inst_00.png,data\train\images\syn_doc_family_id_card_021_inst_00_v2_number_amount_replacement.png,data\train\masks\syn_doc_family_id_card_021_inst_00_v2_number_amount_replacement.png,900,600,train,MIT
syn_doc_family_id_card_021_inst_00_v3_date_replacement,doc_family_id_card_021_inst_00,doc_family_id_card_021,id_card,synthetic,date_replacement,1,"[489, 167, 642, 197]",4590,0.85,data\synthetic\originals\doc_family_id_card_021_inst_00.png,data\train\images\syn_doc_family_id_card_021_inst_00_v3_date_replacement.png,data\train\masks\syn_doc_family_id_card_021_inst_00_v3_date_replacement.png,900,600,train,MIT
syn_doc_family_id_card_021_inst_00_v4_copy_move_intra,doc_family_id_card_021_inst_00,doc_family_id_card_021,id_card,synthetic,copy_move_intra,1,"[369, 146, 611, 190]",10648,1.9719,data\synthetic\originals\doc_family_id_card_021_inst_00.png,data\train\images\syn_doc_family_id_card_021_inst_00_v4_copy_move_intra.png,data\train\masks\syn_doc_family_id_card_021_inst_00_v4_copy_move_intra.png,900,600,train,MIT
syn_doc_family_id_card_022_inst_00_authentic,doc_family_id_card_022_inst_00,doc_family_id_card_022,id_card,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_id_card_022_inst_00.png,data\train\images\syn_doc_family_id_card_022_inst_00_authentic.png,data\train\masks\syn_doc_family_id_card_022_inst_00_authentic.png,900,600,train,MIT
syn_doc_family_id_card_022_inst_00_v1_copy_paste_inter,doc_family_id_card_022_inst_00,doc_family_id_card_022,id_card,synthetic,copy_paste_inter,1,"[53, 354, 308, 396]",10710,1.9833,data\synthetic\originals\doc_family_id_card_022_inst_00.png,data\train\images\syn_doc_family_id_card_022_inst_00_v1_copy_paste_inter.png,data\train\masks\syn_doc_family_id_card_022_inst_00_v1_copy_paste_inter.png,900,600,train,MIT
syn_doc_family_id_card_022_inst_00_v2_signature_manipulation,doc_family_id_card_022_inst_00,doc_family_id_card_022,id_card,synthetic,signature_manipulation,1,"[51, 515, 340, 556]",11849,2.1943,data\synthetic\originals\doc_family_id_card_022_inst_00.png,data\train\images\syn_doc_family_id_card_022_inst_00_v2_signature_manipulation.png,data\train\masks\syn_doc_family_id_card_022_inst_00_v2_signature_manipulation.png,900,600,train,MIT
syn_doc_family_id_card_022_inst_00_v3_photo_replacement,doc_family_id_card_022_inst_00,doc_family_id_card_022,id_card,synthetic,photo_replacement,1,"[275, 274, 488, 469]",41535,7.6917,data\synthetic\originals\doc_family_id_card_022_inst_00.png,data\train\images\syn_doc_family_id_card_022_inst_00_v3_photo_replacement.png,data\train\masks\syn_doc_family_id_card_022_inst_00_v3_photo_replacement.png,900,600,train,MIT
syn_doc_family_id_card_022_inst_00_v4_stamp_seal_manipulation,doc_family_id_card_022_inst_00,doc_family_id_card_022,id_card,synthetic,stamp_seal_manipulation,1,"[558, 288, 683, 413]",2706,0.5011,data\synthetic\originals\doc_family_id_card_022_inst_00.png,data\train\images\syn_doc_family_id_card_022_inst_00_v4_stamp_seal_manipulation.png,data\train\masks\syn_doc_family_id_card_022_inst_00_v4_stamp_seal_manipulation.png,900,600,train,MIT
syn_doc_family_id_card_023_inst_00_authentic,doc_family_id_card_023_inst_00,doc_family_id_card_023,id_card,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_id_card_023_inst_00.png,data\train\images\syn_doc_family_id_card_023_inst_00_authentic.png,data\train\masks\syn_doc_family_id_card_023_inst_00_authentic.png,900,600,train,MIT
syn_doc_family_id_card_023_inst_00_v1_region_removal,doc_family_id_card_023_inst_00,doc_family_id_card_023,id_card,synthetic,region_removal,1,"[477, 497, 691, 540]",9202,1.7041,data\synthetic\originals\doc_family_id_card_023_inst_00.png,data\train\images\syn_doc_family_id_card_023_inst_00_v1_region_removal.png,data\train\masks\syn_doc_family_id_card_023_inst_00_v1_region_removal.png,900,600,train,MIT
syn_doc_family_id_card_023_inst_00_v2_local_inpainting,doc_family_id_card_023_inst_00,doc_family_id_card_023,id_card,synthetic,local_inpainting,1,"[630, 332, 802, 365]",5676,1.0511,data\synthetic\originals\doc_family_id_card_023_inst_00.png,data\train\images\syn_doc_family_id_card_023_inst_00_v2_local_inpainting.png,data\train\masks\syn_doc_family_id_card_023_inst_00_v2_local_inpainting.png,900,600,train,MIT
syn_doc_family_id_card_023_inst_00_v3_text_replacement,doc_family_id_card_023_inst_00,doc_family_id_card_023,id_card,synthetic,text_replacement,1,"[453, 217, 743, 251]",9860,1.8259,data\synthetic\originals\doc_family_id_card_023_inst_00.png,data\train\images\syn_doc_family_id_card_023_inst_00_v3_text_replacement.png,data\train\masks\syn_doc_family_id_card_023_inst_00_v3_text_replacement.png,900,600,train,MIT
syn_doc_family_id_card_023_inst_00_v4_number_amount_replacement,doc_family_id_card_023_inst_00,doc_family_id_card_023,id_card,synthetic,number_amount_replacement,1,"[600, 331, 807, 358]",5589,1.035,data\synthetic\originals\doc_family_id_card_023_inst_00.png,data\train\images\syn_doc_family_id_card_023_inst_00_v4_number_amount_replacement.png,data\train\masks\syn_doc_family_id_card_023_inst_00_v4_number_amount_replacement.png,900,600,train,MIT
syn_doc_family_id_card_024_inst_00_authentic,doc_family_id_card_024_inst_00,doc_family_id_card_024,id_card,synthetic,none,0,"[0, 0, 0, 0]",0,0.0,data\synthetic\originals\doc_family_id_card_024_inst_00.png,data\val\images\syn_doc_family_id_card_024_inst_00_authentic.png,data\val\masks\syn_doc_family_id_card_024_inst_00_authentic.png,900,600,val,MIT
syn_doc_family_id_card_024_inst_00_v1_date_replacement,doc_family_id_card_024_inst_00,doc_family_id_card_024,id_card,synthetic,date_replacement,1,"[360, 106, 512, 126]",3040,0.563,data\synthetic\originals\doc_family_id_card_024_inst_00.png,data\val\images\syn_doc_family_id_card_024_inst_00_v1_date_replacement.png,data\val\masks\syn_doc_family_id_card_024_inst_00_v1_date_replacement.png,900,600,val,MIT
syn_doc_family_id_card_024_inst_00_v2_copy_move_intra,doc_family_id_card_024_inst_00,doc_family_id_card_024,id_card,synthetic,copy_move_intra,1,"[207, 236, 456, 261]",6225,1.1528,data\synthetic\originals\doc_family_id_card_024_inst_00.png,data\val\images\syn_doc_family_id_card_024_inst_00_v2_copy_move_intra.png,data\val\masks\syn_doc_family_id_card_024_inst_00_v2_copy_move_intra.png,900,600,val,MIT
syn_doc_family_id_card_024_inst_00_v3_copy_paste_inter,doc_family_id_card_024_inst_00,doc_family_id_card_024,id_card,synthetic,copy_paste_inter,1,"[486, 362, 715, 394]",7328,1.357,data\synthetic\originals\doc_family_id_card_024_inst_00.png,data\val\images\syn_doc_family_id_card_024_inst_00_v3_copy_paste_inter.png,data\val\masks\syn_doc_family_id_card_024_inst_00_v3_copy_paste_inter.png,900,600,val,MIT
